"Anno","Mese","Cantone","Pernottamenti"
"2007","Febbraio","Jura",3221
"2007","Marzo","Schweiz",3299070
"2007","Marzo","Zürich",331156
"2007","Marzo","Bern / Berne",384240
"2007","Marzo","Luzern",109373
"2007","Marzo","Uri",19936
"2007","Marzo","Schwyz",39870
"2007","Marzo","Obwalden",54530
"2007","Marzo","Nidwalden",13844
"2007","Marzo","Glarus",8325
"2007","Marzo","Zug",21527
"2007","Marzo","Fribourg / Freiburg",25439
"2007","Marzo","Solothurn",25509
"2007","Marzo","Basel-Stadt",80577
"2007","Marzo","Basel-Landschaft",17791
"2007","Marzo","Schaffhausen",8003
"2007","Marzo","Appenzell Ausserrhoden",10222
"2007","Marzo","Appenzell Innerrhoden",6867
"2007","Marzo","St. Gallen",92921
"2007","Marzo","Graubünden / Grigioni / Grischun",751843
"2007","Marzo","Aargau",59313
"2007","Marzo","Thurgau",28870
"2007","Marzo","Ticino",152742
"2007","Marzo","Vaud",220359
"2007","Marzo","Valais / Wallis",547601
"2007","Marzo","Neuchâtel",16607
"2007","Marzo","Genève",268076
"2007","Marzo","Jura",3529
"2007","Aprile","Schweiz",2567355
"2007","Aprile","Zürich",323449
"2007","Aprile","Bern / Berne",301509
"2007","Aprile","Luzern",133645
"2007","Aprile","Uri",14112
"2007","Aprile","Schwyz",46171
"2007","Aprile","Obwalden",42417
"2007","Aprile","Nidwalden",16852
"2007","Aprile","Glarus",9165
"2007","Aprile","Zug",19434
"2007","Aprile","Fribourg / Freiburg",26876
"2007","Aprile","Solothurn",31553
"2007","Aprile","Basel-Stadt",83542
"2007","Aprile","Basel-Landschaft",21897
"2007","Aprile","Schaffhausen",10478
"2007","Aprile","Appenzell Ausserrhoden",11240
"2007","Aprile","Appenzell Innerrhoden",9371
"2007","Aprile","St. Gallen",77121
"2007","Aprile","Graubünden / Grigioni / Grischun",295415
"2007","Aprile","Aargau",60242
"2007","Aprile","Thurgau",31955
"2007","Aprile","Ticino",258454
"2007","Aprile","Vaud",185375
"2007","Aprile","Valais / Wallis",327235
"2007","Aprile","Neuchâtel",17915
"2007","Aprile","Genève",205464
"2007","Aprile","Jura",6468
"2007","Maggio","Schweiz",2444132
"2007","Maggio","Zürich",355626
"2007","Maggio","Bern / Berne",346948
"2007","Maggio","Luzern",158051
"2007","Maggio","Uri",17853
"2007","Maggio","Schwyz",53727
"2007","Maggio","Obwalden",57262
"2007","Maggio","Nidwalden",22138
"2007","Maggio","Glarus",7404
"2007","Maggio","Zug",22831
"2007","Maggio","Fribourg / Freiburg",34581
"2007","Maggio","Solothurn",30884
"2007","Maggio","Basel-Stadt",73901
"2007","Maggio","Basel-Landschaft",18127
"2007","Maggio","Schaffhausen",11822
"2007","Maggio","Appenzell Ausserrhoden",13627
"2007","Maggio","Appenzell Innerrhoden",13434
"2007","Maggio","St. Gallen",84628
"2007","Maggio","Graubünden / Grigioni / Grischun",135539
"2007","Maggio","Aargau",61981
"2007","Maggio","Thurgau",38954
"2007","Maggio","Ticino",281880
"2007","Maggio","Vaud",197800
"2007","Maggio","Valais / Wallis",135264
"2007","Maggio","Neuchâtel",21054
"2007","Maggio","Genève",241557
"2007","Maggio","Jura",7259
"2007","Giugno","Schweiz",3259599
"2007","Giugno","Zürich",388819
"2007","Giugno","Bern / Berne",509581
"2007","Giugno","Luzern",194129
"2007","Giugno","Uri",28619
"2007","Giugno","Schwyz",62445
"2007","Giugno","Obwalden",66329
"2007","Giugno","Nidwalden",26559
"2007","Giugno","Glarus",11988
"2007","Giugno","Zug",23675
"2007","Giugno","Fribourg / Freiburg",39007
"2007","Giugno","Solothurn",38098
"2007","Giugno","Basel-Stadt",89209
"2007","Giugno","Basel-Landschaft",19122
"2007","Giugno","Schaffhausen",13559
"2007","Giugno","Appenzell Ausserrhoden",15955
"2007","Giugno","Appenzell Innerrhoden",17965
"2007","Giugno","St. Gallen",97543
"2007","Giugno","Graubünden / Grigioni / Grischun",373245
"2007","Giugno","Aargau",66326
"2007","Giugno","Thurgau",44148
"2007","Giugno","Ticino",303484
"2007","Giugno","Vaud",241512
"2007","Giugno","Valais / Wallis",287048
"2007","Giugno","Neuchâtel",23027
"2007","Giugno","Genève",270601
"2007","Giugno","Jura",7606
"2007","Luglio","Schweiz",4141663
"2007","Luglio","Zürich",394217
"2007","Luglio","Bern / Berne",623830
"2007","Luglio","Luzern",218608
"2007","Luglio","Uri",38187
"2007","Luglio","Schwyz",74725
"2007","Luglio","Obwalden",77349
"2007","Luglio","Nidwalden",32198
"2007","Luglio","Glarus",17400
"2007","Luglio","Zug",26047
"2007","Luglio","Fribourg / Freiburg",48732
"2007","Luglio","Solothurn",38402
"2007","Luglio","Basel-Stadt",75283
"2007","Luglio","Basel-Landschaft",17258
"2007","Luglio","Schaffhausen",13723
"2007","Luglio","Appenzell Ausserrhoden",16093
"2007","Luglio","Appenzell Innerrhoden",22737
"2007","Luglio","St. Gallen",99379
"2007","Luglio","Graubünden / Grigioni / Grischun",654110
"2007","Luglio","Aargau",61158
"2007","Luglio","Thurgau",43956
"2007","Luglio","Ticino",412480
"2007","Luglio","Vaud",300421
"2007","Luglio","Valais / Wallis",511326
"2007","Luglio","Neuchâtel",25164
"2007","Luglio","Genève",288613
"2007","Luglio","Jura",10267
"2007","Agosto","Schweiz",4130987
"2007","Agosto","Zürich",411203
"2007","Agosto","Bern / Berne",616441
"2007","Agosto","Luzern",213899
"2007","Agosto","Uri",36413
"2007","Agosto","Schwyz",78289
"2007","Agosto","Obwalden",73932
"2007","Agosto","Nidwalden",30746
"2007","Agosto","Glarus",17117
"2007","Agosto","Zug",28159
"2007","Agosto","Fribourg / Freiburg",48138
"2007","Agosto","Solothurn",38320
"2007","Agosto","Basel-Stadt",78659
"2007","Agosto","Basel-Landschaft",19745
"2007","Agosto","Schaffhausen",14695
"2007","Agosto","Appenzell Ausserrhoden",17602
"2007","Agosto","Appenzell Innerrhoden",24120
"2007","Agosto","St. Gallen",107406
"2007","Agosto","Graubünden / Grigioni / Grischun",648582
"2007","Agosto","Aargau",65918
"2007","Agosto","Thurgau",43264
"2007","Agosto","Ticino",396367
"2007","Agosto","Vaud",292782
"2007","Agosto","Valais / Wallis",505675
"2007","Agosto","Neuchâtel",24701
"2007","Agosto","Genève",287573
"2007","Agosto","Jura",11241
"2007","Settembre","Schweiz",3437870
"2007","Settembre","Zürich",386141
"2007","Settembre","Bern / Berne",494618
"2007","Settembre","Luzern",183670
"2007","Settembre","Uri",29733
"2007","Settembre","Schwyz",65575
"2007","Settembre","Obwalden",61242
"2007","Settembre","Nidwalden",26328
"2007","Settembre","Glarus",13344
"2007","Settembre","Zug",25260
"2007","Settembre","Fribourg / Freiburg",40854
"2007","Settembre","Solothurn",36632
"2007","Settembre","Basel-Stadt",84783
"2007","Settembre","Basel-Landschaft",19862
"2007","Settembre","Schaffhausen",14154
"2007","Settembre","Appenzell Ausserrhoden",16773
"2007","Settembre","Appenzell Innerrhoden",22798
"2007","Settembre","St. Gallen",103020
"2007","Settembre","Graubünden / Grigioni / Grischun",474208
"2007","Settembre","Aargau",68696
"2007","Settembre","Thurgau",41108
"2007","Settembre","Ticino",343272
"2007","Settembre","Vaud",241680
"2007","Settembre","Valais / Wallis",360204
"2007","Settembre","Neuchâtel",25158
"2007","Settembre","Genève",249659
"2007","Settembre","Jura",9098
"2007","Ottobre","Schweiz",2764949
"2007","Ottobre","Zürich",369683
"2007","Ottobre","Bern / Berne",361310
"2007","Ottobre","Luzern",150775
"2007","Ottobre","Uri",16472
"2007","Ottobre","Schwyz",57953
"2007","Ottobre","Obwalden",44397
"2007","Ottobre","Nidwalden",19961
"2007","Ottobre","Glarus",11742
"2007","Ottobre","Zug",23600
"2007","Ottobre","Fribourg / Freiburg",33305
"2007","Ottobre","Solothurn",34197
"2007","Ottobre","Basel-Stadt",88407
"2007","Ottobre","Basel-Landschaft",20337
"2007","Ottobre","Schaffhausen",11057
"2007","Ottobre","Appenzell Ausserrhoden",14352
"2007","Ottobre","Appenzell Innerrhoden",17740
"2007","Ottobre","St. Gallen",98365
"2007","Ottobre","Graubünden / Grigioni / Grischun",313372
"2007","Ottobre","Aargau",65909
"2007","Ottobre","Thurgau",33845
"2007","Ottobre","Ticino",280272
"2007","Ottobre","Vaud",189081
"2007","Ottobre","Valais / Wallis",231145
"2007","Ottobre","Neuchâtel",19869
"2007","Ottobre","Genève",249577
"2007","Ottobre","Jura",8226
"2007","Novembre","Schweiz",1823134
"2007","Novembre","Zürich",333473
"2007","Novembre","Bern / Berne",203810
"2007","Novembre","Luzern",101120
"2007","Novembre","Uri",6470
"2007","Novembre","Schwyz",35841
"2007","Novembre","Obwalden",14210
"2007","Novembre","Nidwalden",11880
"2007","Novembre","Glarus",5027
"2007","Novembre","Zug",21055
"2007","Novembre","Fribourg / Freiburg",27152
"2007","Novembre","Solothurn",31255
"2007","Novembre","Basel-Stadt",86079
"2007","Novembre","Basel-Landschaft",19040
"2007","Novembre","Schaffhausen",9084
"2007","Novembre","Appenzell Ausserrhoden",9505
"2007","Novembre","Appenzell Innerrhoden",6487
"2007","Novembre","St. Gallen",70825
"2007","Novembre","Graubünden / Grigioni / Grischun",95644
"2007","Novembre","Aargau",64409
"2007","Novembre","Thurgau",28412
"2007","Novembre","Ticino",110892
"2007","Novembre","Vaud",151956
"2007","Novembre","Valais / Wallis",112289
"2007","Novembre","Neuchâtel",16522
"2007","Novembre","Genève",245321
"2007","Novembre","Jura",5376
"2007","Dicembre","Schweiz",2490669
"2007","Dicembre","Zürich",304559
"2007","Dicembre","Bern / Berne",317189
"2007","Dicembre","Luzern",109152
"2007","Dicembre","Uri",14211
"2007","Dicembre","Schwyz",39769
"2007","Dicembre","Obwalden",38273
"2007","Dicembre","Nidwalden",11829
"2007","Dicembre","Glarus",8914
"2007","Dicembre","Zug",17862
"2007","Dicembre","Fribourg / Freiburg",23238
"2007","Dicembre","Solothurn",21665
"2007","Dicembre","Basel-Stadt",69771
"2007","Dicembre","Basel-Landschaft",12059
"2007","Dicembre","Schaffhausen",5233
"2007","Dicembre","Appenzell Ausserrhoden",9623
"2007","Dicembre","Appenzell Innerrhoden",7882
"2007","Dicembre","St. Gallen",73044
"2007","Dicembre","Graubünden / Grigioni / Grischun",534457
"2007","Dicembre","Aargau",44957
"2007","Dicembre","Thurgau",19184
"2007","Dicembre","Ticino",81870
"2007","Dicembre","Vaud",159918
"2007","Dicembre","Valais / Wallis",351221
"2007","Dicembre","Neuchâtel",12359
"2007","Dicembre","Genève",199181
"2007","Dicembre","Jura",3249
"2008","Gennaio","Schweiz",3022923
"2008","Gennaio","Zürich",293386
"2008","Gennaio","Bern / Berne",421115
"2008","Gennaio","Luzern",85116
"2008","Gennaio","Uri",16928
"2008","Gennaio","Schwyz",43871
"2008","Gennaio","Obwalden",48500
"2008","Gennaio","Nidwalden",13324
"2008","Gennaio","Glarus",14452
"2008","Gennaio","Zug",17810
"2008","Gennaio","Fribourg / Freiburg",20717
"2008","Gennaio","Solothurn",22575
"2008","Gennaio","Basel-Stadt",68476
"2008","Gennaio","Basel-Landschaft",13992
"2008","Gennaio","Schaffhausen",5944
"2008","Gennaio","Appenzell Ausserrhoden",7190
"2008","Gennaio","Appenzell Innerrhoden",6707
"2008","Gennaio","St. Gallen",90992
"2008","Gennaio","Graubünden / Grigioni / Grischun",799868
"2008","Gennaio","Aargau",50063
"2008","Gennaio","Thurgau",19154
"2008","Gennaio","Ticino",63006
"2008","Gennaio","Vaud",183594
"2008","Gennaio","Valais / Wallis",509973
"2008","Gennaio","Neuchâtel",13460
"2008","Gennaio","Genève",189529
"2008","Gennaio","Jura",3181
"2008","Febbraio","Schweiz",3529312
"2008","Febbraio","Zürich",294760
"2008","Febbraio","Bern / Berne",511042
"2008","Febbraio","Luzern",89853
"2008","Febbraio","Uri",20395
"2008","Febbraio","Schwyz",54617
"2008","Febbraio","Obwalden",65173
"2008","Febbraio","Nidwalden",17139
"2008","Febbraio","Glarus",22945
"2008","Febbraio","Zug",19024
"2008","Febbraio","Fribourg / Freiburg",24160
"2008","Febbraio","Solothurn",22799
"2008","Febbraio","Basel-Stadt",76742
"2008","Febbraio","Basel-Landschaft",16958
"2008","Febbraio","Schaffhausen",6573
"2008","Febbraio","Appenzell Ausserrhoden",8455
"2008","Febbraio","Appenzell Innerrhoden",5958
"2008","Febbraio","St. Gallen",102479
"2008","Febbraio","Graubünden / Grigioni / Grischun",930161
"2008","Febbraio","Aargau",51738
"2008","Febbraio","Thurgau",24388
"2008","Febbraio","Ticino",76793
"2008","Febbraio","Vaud",218633
"2008","Febbraio","Valais / Wallis",635272
"2008","Febbraio","Neuchâtel",14985
"2008","Febbraio","Genève",214556
"2008","Febbraio","Jura",3714
"2008","Marzo","Schweiz",3588125
"2008","Marzo","Zürich",324153
"2008","Marzo","Bern / Berne",463666
"2008","Marzo","Luzern",111936
"2008","Marzo","Uri",21308
"2008","Marzo","Schwyz",46776
"2008","Marzo","Obwalden",64160
"2008","Marzo","Nidwalden",14569
"2008","Marzo","Glarus",11513
"2008","Marzo","Zug",20313
"2008","Marzo","Fribourg / Freiburg",28582
"2008","Marzo","Solothurn",24033
"2008","Marzo","Basel-Stadt",85453
"2008","Marzo","Basel-Landschaft",19924
"2008","Marzo","Schaffhausen",7794
"2008","Marzo","Appenzell Ausserrhoden",11055
"2008","Marzo","Appenzell Innerrhoden",6877
"2008","Marzo","St. Gallen",94004
"2008","Marzo","Graubünden / Grigioni / Grischun",865067
"2008","Marzo","Aargau",55798
"2008","Marzo","Thurgau",26853
"2008","Marzo","Ticino",171873
"2008","Marzo","Vaud",221722
"2008","Marzo","Valais / Wallis",626356
"2008","Marzo","Neuchâtel",15446
"2008","Marzo","Genève",245235
"2008","Marzo","Jura",3659
"2008","Aprile","Schweiz",2389570
"2008","Aprile","Zürich",340377
"2008","Aprile","Bern / Berne",262197
"2008","Aprile","Luzern",127541
"2008","Aprile","Uri",13876
"2008","Aprile","Schwyz",46307
"2008","Aprile","Obwalden",36969
"2008","Aprile","Nidwalden",14789
"2008","Aprile","Glarus",7153
"2008","Aprile","Zug",22388
"2008","Aprile","Fribourg / Freiburg",28908
"2008","Aprile","Solothurn",33290
"2008","Aprile","Basel-Stadt",92502
"2008","Aprile","Basel-Landschaft",23991
"2008","Aprile","Schaffhausen",10814
"2008","Aprile","Appenzell Ausserrhoden",11810
"2008","Aprile","Appenzell Innerrhoden",8336
"2008","Aprile","St. Gallen",72141
"2008","Aprile","Graubünden / Grigioni / Grischun",188050
"2008","Aprile","Aargau",66674
"2008","Aprile","Thurgau",32658
"2008","Aprile","Ticino",230045
"2008","Aprile","Vaud",194284
"2008","Aprile","Valais / Wallis",254999
"2008","Aprile","Neuchâtel",17941
"2008","Aprile","Genève",246068
"2008","Aprile","Jura",5462
"2008","Maggio","Schweiz",2720033
"2008","Maggio","Zürich",373112
"2008","Maggio","Bern / Berne",381183
"2008","Maggio","Luzern",183642
"2008","Maggio","Uri",19270
"2008","Maggio","Schwyz",64416
"2008","Maggio","Obwalden",61570
"2008","Maggio","Nidwalden",22362
"2008","Maggio","Glarus",8751
"2008","Maggio","Zug",24624
"2008","Maggio","Fribourg / Freiburg",37516
"2008","Maggio","Solothurn",36184
"2008","Maggio","Basel-Stadt",82753
"2008","Maggio","Basel-Landschaft",22690
"2008","Maggio","Schaffhausen",15070
"2008","Maggio","Appenzell Ausserrhoden",16028
"2008","Maggio","Appenzell Innerrhoden",15710
"2008","Maggio","St. Gallen",91471
"2008","Maggio","Graubünden / Grigioni / Grischun",166150
"2008","Maggio","Aargau",66860
"2008","Maggio","Thurgau",42679
"2008","Maggio","Ticino",295309
"2008","Maggio","Vaud",233443
"2008","Maggio","Valais / Wallis",159994
"2008","Maggio","Neuchâtel",22694
"2008","Maggio","Genève",266960
"2008","Maggio","Jura",9592
"2008","Giugno","Schweiz",3177138
"2008","Giugno","Zürich",372377
"2008","Giugno","Bern / Berne",476771
"2008","Giugno","Luzern",180088
"2008","Giugno","Uri",29325
"2008","Giugno","Schwyz",62820
"2008","Giugno","Obwalden",67975
"2008","Giugno","Nidwalden",23552
"2008","Giugno","Glarus",10440
"2008","Giugno","Zug",25250
"2008","Giugno","Fribourg / Freiburg",40436
"2008","Giugno","Solothurn",40868
"2008","Giugno","Basel-Stadt",93112
"2008","Giugno","Basel-Landschaft",24952
"2008","Giugno","Schaffhausen",13892
"2008","Giugno","Appenzell Ausserrhoden",15018
"2008","Giugno","Appenzell Innerrhoden",17683
"2008","Giugno","St. Gallen",96532
"2008","Giugno","Graubünden / Grigioni / Grischun",393466
"2008","Giugno","Aargau",70785
"2008","Giugno","Thurgau",43249
"2008","Giugno","Ticino",278835
"2008","Giugno","Vaud",241718
"2008","Giugno","Valais / Wallis",269388
"2008","Giugno","Neuchâtel",24592
"2008","Giugno","Genève",256869
"2008","Giugno","Jura",7145
"2008","Luglio","Schweiz",4280339
"2008","Luglio","Zürich",407765
"2008","Luglio","Bern / Berne",640725
"2008","Luglio","Luzern",217765
"2008","Luglio","Uri",43024
"2008","Luglio","Schwyz",72847
"2008","Luglio","Obwalden",78227
"2008","Luglio","Nidwalden",31333
"2008","Luglio","Glarus",17545
"2008","Luglio","Zug",26001
"2008","Luglio","Fribourg / Freiburg",50499
"2008","Luglio","Solothurn",39719
"2008","Luglio","Basel-Stadt",84435
"2008","Luglio","Basel-Landschaft",20088
"2008","Luglio","Schaffhausen",15218
"2008","Luglio","Appenzell Ausserrhoden",16571
"2008","Luglio","Appenzell Innerrhoden",24897
"2008","Luglio","St. Gallen",98799
"2008","Luglio","Graubünden / Grigioni / Grischun",700996
"2008","Luglio","Aargau",61075
"2008","Luglio","Thurgau",45337
"2008","Luglio","Ticino",424227
"2008","Luglio","Vaud",306980
"2008","Luglio","Valais / Wallis",529882
"2008","Luglio","Neuchâtel",26372
"2008","Luglio","Genève",289660
"2008","Luglio","Jura",10352
"2008","Agosto","Schweiz",4293523
"2008","Agosto","Zürich",421390
"2008","Agosto","Bern / Berne",646257
"2008","Agosto","Luzern",220905
"2008","Agosto","Uri",39085
"2008","Agosto","Schwyz",76305
"2008","Agosto","Obwalden",78754
"2008","Agosto","Nidwalden",31459
"2008","Agosto","Glarus",17335
"2008","Agosto","Zug",28732
"2008","Agosto","Fribourg / Freiburg",49941
"2008","Agosto","Solothurn",34629
"2008","Agosto","Basel-Stadt",89617
"2008","Agosto","Basel-Landschaft",21941
"2008","Agosto","Schaffhausen",16624
"2008","Agosto","Appenzell Ausserrhoden",19215
"2008","Agosto","Appenzell Innerrhoden",28546
"2008","Agosto","St. Gallen",109109
"2008","Agosto","Graubünden / Grigioni / Grischun",711367
"2008","Agosto","Aargau",63096
"2008","Agosto","Thurgau",44445
"2008","Agosto","Ticino",392897
"2008","Agosto","Vaud",292760
"2008","Agosto","Valais / Wallis",530502
"2008","Agosto","Neuchâtel",26970
"2008","Agosto","Genève",290566
"2008","Agosto","Jura",11076
"2008","Settembre","Schweiz",3414007
"2008","Settembre","Zürich",390755
"2008","Settembre","Bern / Berne",486734
"2008","Settembre","Luzern",185269
"2008","Settembre","Uri",27239
"2008","Settembre","Schwyz",65995
"2008","Settembre","Obwalden",59892
"2008","Settembre","Nidwalden",23358
"2008","Settembre","Glarus",12309
"2008","Settembre","Zug",25209
"2008","Settembre","Fribourg / Freiburg",42395
"2008","Settembre","Solothurn",36388
"2008","Settembre","Basel-Stadt",88071
"2008","Settembre","Basel-Landschaft",21806
"2008","Settembre","Schaffhausen",14331
"2008","Settembre","Appenzell Ausserrhoden",18547
"2008","Settembre","Appenzell Innerrhoden",23228
"2008","Settembre","St. Gallen",99198
"2008","Settembre","Graubünden / Grigioni / Grischun",505532
"2008","Settembre","Aargau",66504
"2008","Settembre","Thurgau",44173
"2008","Settembre","Ticino",313921
"2008","Settembre","Vaud",233411
"2008","Settembre","Valais / Wallis",354776
"2008","Settembre","Neuchâtel",24758
"2008","Settembre","Genève",240892
"2008","Settembre","Jura",9316
"2008","Ottobre","Schweiz",2698200
"2008","Ottobre","Zürich",359719
"2008","Ottobre","Bern / Berne",342545
"2008","Ottobre","Luzern",146160
"2008","Ottobre","Uri",13310
"2008","Ottobre","Schwyz",57995
"2008","Ottobre","Obwalden",36644
"2008","Ottobre","Nidwalden",16978
"2008","Ottobre","Glarus",10116
"2008","Ottobre","Zug",23387
"2008","Ottobre","Fribourg / Freiburg",33582
"2008","Ottobre","Solothurn",31942
"2008","Ottobre","Basel-Stadt",91294
"2008","Ottobre","Basel-Landschaft",21338
"2008","Ottobre","Schaffhausen",11130
"2008","Ottobre","Appenzell Ausserrhoden",16426
"2008","Ottobre","Appenzell Innerrhoden",16992
"2008","Ottobre","St. Gallen",92912
"2008","Ottobre","Graubünden / Grigioni / Grischun",319836
"2008","Ottobre","Aargau",67562
"2008","Ottobre","Thurgau",33581
